Country,City,Title,Activities_Type,Review_Count,Rating,Description,Address,Open,Close,Lat,Long,A_Type,Review_Rating
Thailand,"Phuket, Kathu, Patong",Moulin Rose Carabet Show,"Concerts & Shows, Cabarets",5,4,NaN,"11 Soi Crocodile, Bangla Road 83150, Patong, Kathu, Phuket, Thailand",NaN,NaN,7.8938052,98.2961778,Attractions,20
Thailand,"Phuket, Kathu, Patong",Galaxy Boxing Stadium,"Fun & Games, Sports Complexes",4,3.5,NaN,"Patong, Kathu, Phuket 83150, Thailand",NaN,NaN,7.9038781,98.3033694,Active,14
Thailand,"Phuket, Thalang District, Pa Khlok",Ao Po Pier,"Nature & Parks, Marinas",39,3.5,NaN,"Pa Khlok, Phuket, Thailand",NaN,NaN,8.0584068,98.4074573,Nature,136.5
Thailand,"Phuket, Rawai",Seafood Market,"Food & Drink, Shopping, Farmers Markets",234,4,NaN,"Wiset Road Rawai Beach, Rawai, Phuket 83130, Thailand",NaN,NaN,7.7756881,98.32719,"Food, Nature",936
Thailand,"Phuket, Kathu, Patong",Sai Nam Yen Market,"Shopping, Flea & Street Markets",5,4,NaN,"Sai Nam Yen Road, Patong, Kathu, Phuket 83150, Thailand",NaN,NaN,7.8964701,98.3024353,City,20
Thailand,"Phuket, Rawai",Rawai Beach,"Nature & Parks, Outdoor Activities, Beaches",1555,4,NaN,"Rawai Beach, Rawai, Phuket, Thailand",NaN,NaN,7.7718869,98.3217411,"Active, Water Activities, Nature",6220
Thailand,"Phuket, Thalang District",Peranakan Phuket Museum,"Museums, History Museums",10,4.5,"Peranakan Phuket Museum; we will take you back in time to experience another side of Phuket. The Museum entails the story passed along the generations where lifestyle, culture and arts has been accumulated over centuries. At this new Phuket's...","124/1 Moo 1, Thepkasattri Road Sri Sunthorn, Phuket 83110, Thailand",0900,1800,8.014736,98.338045,"Cultural, Attractions",45
Thailand,Phuket,Promthep Cape Light House,"Sights & Landmarks, Lighthouses",54,4.5,NaN,"Promthep Cape, Phuket, Thailand",NaN,NaN,7.7591305,98.3036534,"Cultural, Attractions",243
Thailand,"Phuket, Phuket Town, Chalong",Phuket Botanic Garden,"Nature & Parks, Gardens",505,4,NaN,"98/89 Moo 4 Chao Fa Road, Chalong, Phuket Town, Phuket 83130, Thailand",NaN,NaN,7.8479464,98.3466063,Nature,2020
Thailand,"Phuket, Phuket Town, Wichit",Panwa Cape,"Sights & Landmarks, Nature & Parks, Geologic Formations, Lookouts, ",88,4.5,NaN,"Wichit, Phuket Town, Phuket 83000, Thailand",NaN,NaN,7.8804479,98.3922504,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",396
Thailand,"Phuket, Kathu, Patong",Gay Patong,"Outdoor Activities, Sights & Landmarks, Nature & Parks, Points of Interest & Landmarks, Beaches, ",2,4.5,NaN,"Patong, Kathu, Phuket 83000, Thailand",NaN,NaN,7.8965763,98.3021044,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",9
Thailand,"Phuket, Karon",Shopping Sale Karon Plaza,"Shopping, Flea & Street Markets",42,3.5,NaN,"Karon Beach Road, Karon, Phuket 83000, Thailand",NaN,NaN,7.8480762,98.2939055,City,147
Thailand,"Phuket, Thalang District, Mai Khao",Turtle Village Shops & Cuisine,"Shopping, Shopping Malls",486,3,NaN,"889, Moo 3 Mai Khao Beach, Mai Khao, Phuket 83110, Thailand",NaN,NaN,8.169031,98.296272,City,1458
Thailand,"Phuket, Phuket Town, Talat Yai",Phuket Trickeye Museum,"Museums, Speciality Museums",1121,4.5,"The first Trickeye 3D Museum of Sounthern Thailand, is located in Phuket Town, Trickeye museum is an interactive museum with a concept that stimulates your creativity and imagination. Be a part of 3D paintings and join the impressive memories...","130/1, Phang Nga Road, Talat Yai, Phuket Town, Phuket 83000, Thailand",NaN,NaN,7.8835234,98.3915895,"Cultural, Attractions",5044.5
Thailand,"Phuket, Rawai, Nai Harn",Ao Sane,"Nature & Parks, Outdoor Activities, Beaches",162,4.5,NaN,"Nai Harn, Rawai, Phuket 83100, Thailand",NaN,NaN,7.7785093,98.3031575,"Active, Water Activities, Nature",729
Thailand,"Phuket, Thalang District, Choeng Thale",Sutai Muay Thai Phuket,"Outdoor Activities, Classes & Workshops, Sports Camps & Clinics",48,5,NaN,"110/221 Moo 3 Srisonthorn road, Surin Beach, Choeng Thale, Phuket 83110, Thailand",0630,0629,7.982901,98.281055,Active,240
Thailand,"Phuket, Kathu, Patong",Ocean Plaza Patong,"Shopping, Shopping Malls",10,2.5,NaN,"Patong Beach Road Phuket, Patong, Kathu, Phuket 83150, Thailand",NaN,NaN,7.8973208,98.2980543,City,25
Thailand,"Phuket, Phuket Town, Wichit",Kao Khad Views Tower,"Sights & Landmarks, Scenic Walking Areas, Lookouts",146,4.5,NaN,"Wichit, Phuket Town, Phuket 83000, Thailand",NaN,NaN,7.8804479,98.3922504,"Nature, Attractions",657
Thailand,"Phuket, Thalang District, Mai Khao",Takeoff Landing,"Sights & Landmarks, Lookouts, Points of Interest & Landmarks",7,4.5,NaN," Close Phuket Airport, Mai Khao, Phuket 83110, Thailand",NaN,NaN,8.1083282,98.3064885,Attractions,31.5
Thailand,"Phuket, Thalang District, Sakhu, Nai Yang",Sirinat National Park,"Nature & Parks, Outdoor Activities, National Parks, Beaches, ",46,4,NaN,"89/1, Moo 1, Nai Yang, Sakhu, Phuket 83110, Thailand",NaN,NaN,8.0061334,98.3493344,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",184
Thailand,"Phuket, Phuket Town, Talat Yai",Old Phuket Town,"Sights & Landmarks, Points of Interest & Landmarks",1500,4,NaN,"Thalang Road, Talat Yai, Phuket Town, Phuket 83000, Thailand",NaN,NaN,7.8847173,98.3897991,Attractions,6000
Thailand,Phuket,Phuket Art Village,"Shopping, Museums, Art Galleries",19,4.5,NaN,"28/68 Soi Naya 2 Rawai, Phuket 83130, Thailand",NaN,NaN,7.7872873,98.3165057,"Cultural, Attractions",85.5
Thailand,"Phuket, Rawai",Maithon Island (Honeymoon Island),"Nature & Parks, Outdoor Activities, Beaches, Islands, ",68,4.5,NaN,"Rawai, Phuket, Thailand",NaN,NaN,7.8077767,98.3372239,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",306
Thailand,Phuket,Koh Panyi,"Sights & Landmarks, Historic Sites",147,3.5,NaN,"Phuket, Thailand",NaN,NaN,7.9519331,98.3380884,"Cultural, Attractions",514.5
Thailand,Phuket,Phuket Dragon Muay Thai,"Classes & Workshops, Outdoor Activities, Sports Camps & Clinics",51,4.5,"Dragon Muay Thai is both owned and operated locally. We will help you to excel in Muay Thai by not only improving your fitness and technique, but by sharing with you our important culture.In group class, training is usually one on one, with a...class=""attractions-attraction-detail-about-card-Description__readMore--Z6yqN"">more</span></span>","10/3 Moo 5, Phuket 83130, Thailand",NaN,NaN,7.8535306,98.3447392,Active,229.5
Thailand,"Phuket, Phuket Town",Wat Khao Rang,"Sights & Landmarks, Points of Interest & Landmarks",57,4.5,NaN,"Wichit Subdistrict, Phuket Town, Phuket, Thailand",NaN,NaN,7.8847783,98.3890333,Attractions,256.5
Thailand,"Phuket, Thalang District",Soul of Asia Gallery,"Museums, Shopping, Art Galleries",13,4,NaN,"5/50 Moo 3, Cherngtalay, Phuket 83110, Thailand",NaN,NaN,7.9890471,98.3156278,"Cultural, Attractions",52
Thailand,Phuket,Chinpracha House,"Sights & Landmarks, Architectural Buildings",40,4,NaN,"98 Krabi Rd Talad Nuea, Phuket, Thailand",NaN,NaN,7.8852068,98.3843387,"Cultural, Attractions",160
Thailand,Phuket,Island Safari,Oth,263,2.5,NaN,"38/60 Moo.5 T.Chalong, Muang, Phuket 83130, Thailand",NaN,NaN,7.9485751,98.2917674,"Food, Active, Nature",657.5
Thailand,"Phuket, Phuket Town",Holy Trinity Church in Phuket,"Sights & Landmarks, Churches & Cathedrals",28,5,NaN,"121 Moo 7 soi 8 Nanai tambon Thepkasattri amper Thalang Thalang district, Phuket Town, Phuket 83110, Thailand",0800,2000,8.041148,98.34553,"Cultural, Attractions",140
Thailand,Phuket,Wat Phra Nang Sang,"Sights & Landmarks, Points of Interest & Landmarks",30,4.5,NaN,"Thepkasattri Road, Phuket, Thailand",NaN,NaN,7.9220844,98.3918581,Attractions,135
Thailand,"Phuket, Phuket Town, Chalong",Chalong Night Market,"Shopping, Flea & Street Markets",65,4.5,NaN,"HomePro Village, Chalong, Phuket Town, Phuket 83000, Thailand",NaN,NaN,7.824123,98.3396156,City,292.5
Thailand,Phuket,Coral Island,"Nature & Parks, Islands",46,3.5,NaN,"Phuket, Thailand",0900,1900,7.9519331,98.3380884,Nature,161
Thailand,Phuket,Crocodile Farm and Sea Aquarium,"Nature & Parks, Zoos & Aquariums, Outdoor Activities",80,3,NaN,"Chana Charoen Road, Phuket, Thailand",NaN,NaN,7.8798402,98.3954604,"Active, Attractions, Nature",240
Thailand,"Phuket, Phuket Town",Phuket Orchid Farm,"Nature & Parks, Gardens",176,3.5,NaN,"67/1 Soi Suksan 1, Viset Road, Phuket Town, Phuket 83100, Thailand",0900,1730,7.8182547,98.3344368,Nature,616
Thailand,"Phuket, Phuket Town, Chalong",Rattachai Muay Thai Gym - Day Classes,"Classes & Workshops, Outdoor Activities, Sports Camps & Clinics",28,5,NaN,"49/3 Moo 5, Soi Luang Pho Chuang, Chalong, Phuket Town, Phuket 83000, Thailand",0800,2000,7.8554005,98.341339,Active,140
Thailand,"Phuket, Rawai",Phuket Seashell Museum,"Museums, Speciality Museums",131,4,NaN,"12/2 Moo 2, Viset Road, Rawai, Phuket 83130, Thailand",NaN,NaN,7.7779152,98.3286421,"Cultural, Attractions",524
Thailand,"Phuket, Thalang District, Si Sunthon",Phuket Heroines Monument,"Sights & Landmarks, Monuments & Statues",31,3.5,NaN,"Tha Rua Junction,Thanon Thepkrasattri, Si Sunthon, Phuket, Thailand",NaN,NaN,7.9760221,98.3691198,"Cultural, Attractions",108.5
Thailand,"Phuket, Phuket Town",Ao Sane Beach,"Outdoor Activities, Nature & Parks, Beaches",21,4,NaN,"Tambon Rawai, Phuket Town, Phuket 83100, Thailand",NaN,NaN,7.8804479,98.3922504,"Active, Water Activities, Nature",84
Thailand,"Phuket, Phuket Town",Phuket Town Local Bus Station (Terminal 1).,"Transportation, Mass Transportation Systems",57,3.5,NaN," Talat Yai Subdistrict, Phuket Town, Phuket 83000, Thailand",NaN,NaN,7.8885865,98.3937532,City,199.5
Thailand,"Phuket, Phuket Town, Wichit",Central Phuket,"Shopping, Shopping Malls",1262,4,"Central Phuket, the magnitude of luxury and leisure resort shopping destination, is comprised of two modernly designed buildings (Festival and Floresta) linked by travellators or moving walkways. Phuket's new iconic landmark features more than 400...","74-75, Wichitsongkram Road, Wichit, Phuket Town, Phuket 83000, Thailand",1030,2200,7.9059137,98.324268,City,5048
Thailand,Phuket,King Power Phuket,"Shopping, Shopping Malls",20,3,"King power – Thailand’s duty free pioneer-expands into Phuket Downtown The allure of the waters surrounding Phuket, endearingly dubbed the Pearl of the Andaman, inspired the design of King Power Phuket. The use of dimensional depth and lighting on...","88/88 Chao Fah Tawan Tok Road, Moo 2, Phuket 83000, Thailand",1030,2130,7.8587911,98.3442092,City,60
Thailand,"Phuket, Phuket Town",Premium Outlet Phuket,"Shopping, Shopping Malls",370,2.5,NaN,"888 Mooh 2, Koh Kaew, Phuket Town, Phuket 76120, Thailand",NaN,NaN,7.945722,98.3851272,City,925
Thailand,"Phuket, Phuket Town, Chalong",Suwit Muay Thai Training Camp & Gym,"Classes & Workshops, Outdoor Activities, Sports Camps & Clinics",36,4.5,NaN,"15 Moo 1, Chaofa Road, Chalong, Phuket Town, Phuket 83130, Thailand",NaN,NaN,7.8457166,98.3496495,Active,162
Thailand,"Phuket, Phuket Town, Chalong",Phuket Bird Paradise,"Outdoor Activities, Nature & Parks, Zoos & Aquariums",160,4,NaN,"82/4 Moo.10 Soi Yodsanae , Chaofa Rd., Chalong, Phuket Town, Phuket 83130, Thailand",NaN,NaN,7.8324255,98.335494,"Active, Attractions, Nature",640
Thailand,"Phuket, Phuket Town, Koh Kaew",Kids Mania at RPM,"Fun & Games, Nature & Parks, Playgrounds",2,4.5,"Kids Mania at RPM is a multi-purpose children’s play zone comprising air-conditioned indoor soft play area with ball pool, outdoor shaded play ground with climbing frames, swings and more, three private indoor activity rooms, friendly staff, video...","68, Moo 2, Thepkasattri Road, Koh Kaew, Phuket Town, Phuket 83000, Thailand",0900,1900,7.96735,98.3907109,Nature,9
Thailand,"Phuket, Thalang District, Mai Khao",Mai Khao Plaza,"Shopping, Flea & Street Markets",19,3,NaN,"11 Moo 3, Mai Khao, Phuket 83110, Thailand",NaN,NaN,8.1347416,98.3068603,City,57
Thailand,"Phuket, Phuket Town",Phuket Thaihua Museum,"Museums, Speciality Museums",143,4,NaN,"28 Krabi Road, Talad Nuea, Phuket Town, Phuket 83000, Thailand",NaN,NaN,7.8850286,98.3867941,"Cultural, Attractions",572
Thailand,Phuket,Tha Rua Shrine,"Sights & Landmarks, Points of Interest & Landmarks, Sacred & Religious Sites",14,4,NaN,"169 Moo 3, Phuket 83110, Thailand",NaN,NaN,8.039693,98.295028,"Cultural, Attractions",56
Thailand,"Phuket, Rawai",Phuket Cobra Show and Snake Farm,"Outdoor Activities, Nature & Parks, Zoos & Aquariums",259,3.5,NaN,"Patak Road, Rawai, Phuket, Thailand",NaN,NaN,7.8214173,98.3052259,"Active, Attractions, Nature",906.5
Thailand,Phuket,Ao Yon Beach,"Outdoor Activities, Nature & Parks, Beaches",9,4.5,NaN,"Phuket, Thailand",NaN,NaN,7.9519331,98.3380884,"Active, Water Activities, Nature",40.5
Thailand,"Phuket, Thalang District, Pa Khlok",Phuket Elephant Park,"Nature & Parks, Nature & Wildlife Areas",59,5,NaN,"10/13, Moo 3, Soi Bangrong-Nanue Phuket, Pa Khlok, Phuket 83110, Thailand",0900,1300,8.050733,98.409518,Nature,295
Thailand,"Phuket, Phuket Town",Shell World Museum,"Museums, Speciality Museums",60,4,NaN,"Montri Road Rawai Beach,Rawai,Phuket 83100,Thailand, Phuket Town, Phuket 83000, Thailand",NaN,NaN,7.8832713,98.3927036,"Cultural, Attractions",240
Thailand,"Phuket, Thalang District, Choeng Thale",Bang-Tao Night Market,"Shopping, Flea & Street Markets",20,4,NaN,"Choeng Thale, Phuket 83110, Thailand",NaN,NaN,8.0118764,98.3033694,City,80
Thailand,"Phuket, Thalang District",Tigerline Travel,"Transportation, Ferries",76,1.5,NaN,"Phuket 83110, Thailand",NaN,NaN,8.0707888,98.3307468,Water Activities,114
Thailand,"Phuket, Thalang District, Choeng Thale",Phuket Fishing Park,"Nature & Parks, Bodies of Water",12,4.5,"AC's Phuket Fishing Park is the original and Number 1 place to go Freshwater lake fishing in Phuket, Thailand. We have big fish from Thailand and South America including Aligator Gar, Amazon Redtail Catfish, Asian Redtail Catfish, Giant Mekong...class=""attractions-attraction-detail-about-card-Description__readMore--Z6yqN"">more</span></span>","102/5, Moo 5, Chalermphrakieat Ror 9 Road, Choeng Thale, Phuket 83110, Thailand",NaN,NaN,8.0118764,98.3033694,"Water Activities, Nature",54
Thailand,"Phuket, Phuket Town",Limelight Avenue,"Shopping, Shopping Malls",50,4,NaN,"2/23, Dibuk Road, Phuket Town, Phuket 83000, Thailand",1000,2200,7.8859882,98.3888334,City,200
Thailand,Phuket,Phuket Monkey School,"Nature & Parks, Nature & Wildlife Areas",107,1.5,NaN,"Chana Charoen Rd, Phuket, Thailand",NaN,NaN,7.8798402,98.3954604,Nature,160.5
Thailand,"Phuket, Thalang District, Choeng Thale",Folie's de Phuket,"Concerts & Shows, Cabarets",6,5,NaN,"100/35 Moo 5, Srisoonthorn Rd., Choeng Thale, Phuket 83110, Thailand",NaN,NaN,NaN,NaN,Attractions,30
Thailand,Phuket,Palai Beach,"Outdoor Activities, Nature & Parks, Bodies of Water, Beaches, ",4,4.5,NaN,"Phuket, Thailand",NaN,NaN,7.9519331,98.3380884,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",18
Thailand,"Phuket, Phuket Town",Big Bee Farm,"Sights & Landmarks, Farms",117,3,NaN,"50/6 Moo 2 Chao-Fa East Rd. Wichit Subdistrict, Phuket Town, Phuket 83000, Thailand",NaN,NaN,7.8741675,98.3785118,"Nature, Attractions",351
Thailand,Phuket,Bangla Mall,"Shopping, Shopping Malls",32,3,NaN,"Bangla Road, Phuket 83150, Thailand",1000,2200,7.8935833,98.2968039,City,96
Thailand,"Phuket, Phuket Town",Saphan Hin Park,"Sights & Landmarks, Lookouts, Points of Interest & Landmarks",13,4,NaN,"Phuket Town, Phuket, Thailand",NaN,NaN,7.8804479,98.3922504,Attractions,52
Thailand,"Phuket, Phuket Town, Chalong",Chokchai Muay Thai Camp Phuket,"Outdoor Activities, Classes & Workshops, Sports Camps & Clinics",12,4.5,NaN,"20/19 Ta-Ied Soi, Chaofa Rd., Chalong, Phuket Town, Phuket 83130, Thailand",0730,2100,7.8707188,98.3753663,Active,54
Thailand,Phuket,Ghostinium,"Water & Amusement Parks, Theme Parks",7,3.5,"Phuket is home to various exotic species, but until recently, Tyrannosaurus rex, pterodactylus and giant gorilla were not among them.The Ghostinium animatronic centre opened at HomeWorks in Central.In further rooms, more amazing creatures are...","Phuket 83000, Thailand",NaN,NaN,7.9076318,98.385532,"Water Activities, Attractions",24.5
Thailand,"Phuket, Rawai",Laem Ka Beach,"Outdoor Activities, Nature & Parks, Beaches",54,4,NaN,"Rawai, Phuket, Thailand",NaN,NaN,7.8077767,98.3372239,"Active, Water Activities, Nature",216
Thailand,"Phuket, Thalang District, Thep Krasattri",Ton Sai Waterfall,"Nature & Parks, Waterfalls",1,1,NaN,"Thep Krasattri, Phuket 83110, Thailand",NaN,NaN,8.0274841,98.3331781,Nature,1
Thailand,"Phuket, Phuket Town",Robinsons Department Store,"Shopping, Shopping Malls",45,3.5,NaN,"36 Tilokutis 1 Road, Phuket Town, Phuket 83000, Thailand",NaN,NaN,7.891832,98.4057423,City,157.5
Thailand,"Phuket, Thalang District, Choeng Thale",Banana Beach,"Outdoor Activities, Nature & Parks, Beaches",26,4,NaN,"Choeng Thale, Phuket 83110, Thailand",NaN,NaN,8.0118764,98.3033694,"Active, Water Activities, Nature",104
Thailand,"Phuket, Phuket Town",50FLY - Trampoline gym,"Fun & Games, Sports Complexes",16,4.5,"Unique size of trampolines, reinforced springs and using of new technology in the assembling, which have no analogues in the world, let you jump much higher and safer. Trampolines, specially built-Foam pit, professional mats, lounges and soft wall...","72 Moo 5, Vichit Big C Supercenter , 3rd floor, Phuket Town, Phuket 83120, Thailand",0900,2100,7.895921,98.367322,Active,72
Thailand,Phuket,Elefantentempel,"Sights & Landmarks, Sacred & Religious Sites",4,3.5,NaN,"Phrom Thep Cap, Phuket, Thailand",NaN,NaN,7.7591305,98.3036534,"Cultural, Attractions",14
Thailand,"Phuket, Phuket Town, Koh Kaew",Boat Lagoon,"Nature & Parks, Bodies of Water",26,3.5,NaN,"22/1, Moo 2, Thepkrasattri Road, Koh Kaew, Phuket Town, Phuket 83000, Thailand",NaN,NaN,7.962477,98.386099,"Water Activities, Nature",91
Thailand,"Phuket, Rawai",Wat NaiHarn,"Sights & Landmarks, Sacred & Religious Sites",6,4.5,NaN,"Rawai, Phuket 83100, Thailand",NaN,NaN,7.8011096,98.3197946,"Cultural, Attractions",27
Thailand,"Phuket, Phuket Town",72nd Anniversary Queen Sirikit Park,Nature & Parks,35,3.5,NaN,"Talang Rd., Phuket Town, Phuket 83000, Thailand",NaN,NaN,7.8847173,98.3897991,Nature,122.5
Thailand,"Phuket, Phuket Town, Chalong",Eagle Muay Thai,"Classes & Workshops, Outdoor Activities, Sports Camps & Clinics",1,5,"Top class Muay Thai training with professional trainers and top facilities. Located in the heart of the beautiful island of Phuket. Beginners and experienced fighters, as well as people looking for a healthier lifestyle (weight loss), we can help...","38, Moo 1, Chalong, Phuket Town, Phuket 83100, Thailand",NaN,NaN,7.832176,98.336064,Active,5
Thailand,"Phuket, Phuket Town, Chalong",Phuket Crocodile World,"Nature & Parks, Nature & Wildlife Areas",102,2.5,NaN,"1/15 Moo 5, Chalong, Phuket Town, Phuket 83130, Thailand",NaN,NaN,7.8988048,98.3757747,Nature,255
